
0.581904	0.513903	0.515396	0.512620	0.519514	0.530477	0.512757	0.522441	1.000000	1.000000	
0.584562	0.516650	0.518236	0.513897	0.522274	0.535748	0.510916	0.516430	1.000000	1.000000	
0.586525	0.517704	0.512884	0.511542	0.515659	0.535142	0.509609	0.513352	1.000000	1.000000	
0.593236	0.517934	0.516918	0.511720	0.516685	0.535599	0.507414	0.515451	1.000000	0.000000	
0.597841	0.515957	0.522199	0.508283	0.523886	0.535438	0.512622	0.521064	1.000000	1.000000	
0.637113	0.522622	0.527544	0.511504	0.531401	0.537249	0.510051	0.510680	1.000000	0.000000	
0.558109	0.509948	0.513203	0.508826	0.516305	0.538688	0.508777	0.513986	1.000000	0.000000	
0.611092	0.506343	0.513497	0.506932	0.515150	0.522808	0.507074	0.512884	1.000000	1.000000	
0.589396	0.513158	0.517298	0.510879	0.521964	0.535128	0.510498	0.515826	1.000000	1.000000	
0.613465	0.519232	0.515451	0.513660	0.518553	0.532740	0.512413	0.515558	1.000000	1.000000	
0.601963	0.512436	0.515875	0.507516	0.520723	0.527864	0.513445	0.513826	1.000000	0.000000	
1.796675	0.881399	1.043986	1.058347	0.912104	1.168152	1.074132	1.088350	1.000000	0.000000	
2.675120	2.379057	2.275239	2.285403	2.331249	2.353096	2.234024	2.380148	1.000000	1.000000	
0.986528	0.526694	0.532899	0.522981	0.531292	0.529256	0.530093	0.523710	1.000000	1.000000	
0.802777	0.516890	0.532123	0.515035	0.522447	0.526642	0.534828	0.520038	1.000000	1.000000	
1.225608	0.527235	0.532223	0.521068	0.528861	0.532655	0.532239	0.528460	1.000000	1.000000	
1.130636	0.525919	0.536158	0.522194	0.530647	0.534080	0.535705	0.529672	1.000000	1.000000	
1.375302	0.797817	0.814524	0.751729	0.750721	0.672856	0.821237	0.750366	1.000000	1.000000	
1.125211	0.620884	0.623066	0.591848	0.620211	0.693212	0.630289	0.575212	1.000000	1.000000	
1.127770	0.576716	0.578300	0.563304	0.586507	0.679715	0.583400	0.553854	1.000000	1.000000	
0.890099	0.523801	0.533284	0.523680	0.533769	0.599154	0.548806	0.524007	1.000000	0.000000	
1.283786	0.527866	0.531205	0.530439	0.535436	0.562691	0.531955	0.531750	1.000000	1.000000	
0.907225	0.530088	0.537925	0.529762	0.539412	0.549147	0.537067	0.531103	1.000000	1.000000	
0.967805	0.526923	0.534668	0.528158	0.538988	0.541557	0.538533	0.533499	1.000000	0.000000	
1.019533	0.532110	0.536101	0.534842	0.544556	0.559781	0.545542	0.540146	1.000000	0.000000	
1.144250	0.540215	0.585540	0.536615	0.561961	0.562940	0.599350	0.532895	1.000000	1.000000	
0.973536	0.515702	0.525329	0.519060	0.528716	0.535878	0.524482	0.525707	1.000000	1.000000	
0.779299	0.521808	0.528462	0.526251	0.532794	0.541269	0.531568	0.533498	1.000000	1.000000	
0.866674	0.532053	0.553219	0.531907	0.545090	0.551444	0.557917	0.534241	1.000000	1.000000	
0.785159	0.538520	0.543131	0.538103	0.550939	0.549624	0.547545	0.538660	1.000000	1.000000	
0.847211	0.535248	0.544152	0.539076	0.544921	0.541630	0.540658	0.538884	1.000000	1.000000	
0.810379	0.528464	0.537657	0.530222	0.539396	0.541221	0.537872	0.537746	1.000000	0.000000	
0.802110	0.534974	0.542897	0.531374	0.529881	0.648455	0.544580	0.615572	1.000000	1.000000	
0.859625	0.540018	0.666183	0.525994	0.574662	0.703833	0.579866	0.668307	1.000000	0.000000	
0.761843	0.523634	0.535037	0.520739	0.538599	0.565303	0.522495	0.580152	1.000000	1.000000	
0.739208	0.524509	0.533626	0.521777	0.540188	0.545896	0.521587	0.576514	1.000000	1.000000	
0.746301	0.529742	0.558197	0.526870	0.543676	0.558418	0.538475	0.601486	1.000000	0.000000	
0.754525	0.519568	0.532731	0.515809	0.531094	0.541958	0.518802	0.573829	1.000000	1.000000	
0.788464	0.524429	0.542210	0.513108	0.534625	0.529694	0.515106	0.551668	1.000000	1.000000	
0.719562	0.518953	0.537266	0.512798	0.531484	0.518971	0.512252	0.556791	1.000000	0.000000	
0.707062	0.519711	0.540679	0.515358	0.520704	0.519153	0.526881	0.569941	1.000000	0.000000	
0.686400	0.530502	0.543672	0.520093	0.548374	0.537927	0.520048	0.571093	1.000000	0.000000	
0.674686	0.526173	0.539670	0.515498	0.532003	0.526644	0.532240	0.577242	1.000000	0.000000	
0.729665	0.532794	0.562127	0.521586	0.539495	0.531660	0.552575	0.582544	1.000000	1.000000	
0.669110	0.535552	0.574512	0.521077	0.531363	0.521305	0.565339	0.584556	1.000000	1.000000	
0.585752	0.524116	0.528102	0.513745	0.519730	0.518247	0.517835	0.551309	1.000000	1.000000	
0.644679	0.520301	0.531208	0.509443	0.523298	0.516625	0.516235	0.550865	1.000000	1.000000	
0.629409	0.525184	0.539027	0.513119	0.526309	0.521569	0.516315	0.557580	1.000000	1.000000	
0.629669	0.516343	0.519382	0.510777	0.517723	0.521896	0.509952	0.547949	1.000000	1.000000	
0.604125	0.521312	0.526146	0.515103	0.520355	0.516881	0.517783	0.550047	1.000000	0.000000	
0.537833	0.533643	0.527186	0.520188	0.519272	0.546422	0.530756	0.599725	1.000000	1.000000	
0.558652	0.520999	0.525322	0.508618	0.516734	0.561495	0.517279	0.549675	1.000000	1.000000	
0.544876	0.521056	0.529715	0.514560	0.514616	0.563316	0.518058	0.550315	1.000000	0.000000	
0.542372	0.522558	0.525840	0.511028	0.515443	0.558928	0.517509	0.545399	1.000000	1.000000	
0.534636	0.513101	0.518391	0.507959	0.509478	0.542772	0.516585	0.534149	1.000000	1.000000	
0.633675	0.506872	0.514320	0.507011	0.509242	0.514486	0.521474	0.508117	1.000000	1.000000	
1.205295	0.504329	0.509284	0.502741	0.506227	0.508739	0.510750	0.509840	1.000000	0.000000	
0.520058	0.565065	0.573915	0.576418	0.569500	0.615984	0.569845	0.571598	1.000000	0.000000	
0.761677	0.509811	0.515204	0.510243	0.507176	0.516130	0.516750	0.513730	1.000000	1.000000	
0.763890	0.504116	0.509444	0.502509	0.503049	0.503809	0.509492	0.509150	1.000000	1.000000	
0.738582	0.505679	0.509458	0.504605	0.507624	0.506595	0.511919	0.510502	1.000000	0.000000	
0.691456	0.503628	0.507056	0.503173	0.503398	0.505609	0.507523	0.508583	1.000000	1.000000	
0.748960	0.505120	0.508166	0.505034	0.505528	0.505245	0.510397	0.510568	1.000000	0.000000	
0.664552	0.512904	0.513897	0.519138	0.512465	0.518969	0.513573	0.511800	1.000000	1.000000	
0.980241	0.507927	0.510143	0.514066	0.505302	0.510376	0.509304	0.523785	1.000000	0.000000	
0.925485	0.508246	0.510987	0.509446	0.503271	0.505629	0.507641	0.516175	1.000000	0.000000	
0.951878	0.509540	0.508381	0.510881	0.502629	0.505611	0.511412	0.517664	1.000000	1.000000	
0.999464	0.510880	0.515724	0.509040	0.504628	0.504427	0.507279	0.515189	1.000000	0.000000	
0.943900	0.511045	0.524276	0.510759	0.505570	0.503637	0.531943	0.521244	1.000000	0.000000	
0.827930	0.511409	0.509429	0.510134	0.502901	0.508020	0.509587	0.520256	1.000000	0.000000	
0.841673	0.510424	0.508030	0.512774	0.504797	0.507302	0.507348	0.517468	1.000000	1.000000	
